407	3	q	we are accepting more legal immigrants than we ever have in the history (of the united states.)
408	0	q	congress is bewildered at the scope and reach of our spying apparatus but in 2008 and 2012 explicitly rejected an amendment calling for more disclosure.
409	2	q	six people in florida die as a result of (not expanding medicaid) every day.
410	1	q	gov. maggie hassans budget proposal raises taxes on small businesses and increases taxes and fees by $100 million.
411	3	q	only in washington would politicians spend $27 million to teach moroccans how to make pottery.
412	0	q	"hillary clinton ""starts off with 47 percent of the country against her."""
413	4	q	saysrand paulhas put out budgets to cut the military in half.
414	2	q	groups that receive foreign money are spending huge sums to influence american elections.
415	0	q	says legislative cuts mean texas is spending on average $500 less per student.
416	2	q	[a]t his current rate, president obama will have added more debt to the united state of america by the end of his first term than each of the previous 43 presidents -- combined!
417	2	q	we know that saudi arabia started al-qaida.
418	1	q	says williamson county attorney jana duty has never prosecuted a single adult felony case.
419	4	q	the fundraising numbers are in, and our grassroots support is unmatched!
420	1	q	issue 2 makes it illegal for us to negotiate for enough firefighters to do the job.
421	1	q	says although the unemployment rate seems to be improving, it does not reflect real job creation -- its caused by a shrinking of the actual labor force.
422	5	q	gov. scott walker hired convicted assembly speaker scott jensen to oversee a raid on the state employee retirement system to help balance the state budget.
423	3	q	"obama voted ""to cut off funding for our american troops on the battlefield."""
424	1	q	in general, it appears wisconsins right to work bill would likely apply to the green bay packers players and their union.
425	1	q	the so-called defense minister of the peoples republic of donetsk ... actually posted a bragging social media posting of having shot down a military transport. and then when it became apparent it was civilian, they pulled it down from social media.
426	2	q	democrats are kind of falling over each other seeing who can raise taxes faster. it looks like they're going to raise taxes anywhere between 20 to 30 percent.
427	1	q	right now one of our highest job growth sectors is leisure and hospitality. weve added jobs that mostly fall within the restaurant and bar sector industry. these are not high-paying jobs, as the u.s. department of labor estimates this is an industry sector with the lowest average wages and the lowest proportion of its workforce earning minimum or subminimum wage jobs.
428	3	q	gov. scott walker bought 80 new, brand-new vehicles for the state that we probably dont need.
429	2	q	says he passed eight measures, including ones to prevent groping at airport security checks and to bar sanctuary cities in texas.
430	4	q	its gotten to a point where the average federal worker makes twice as much as the average private sector worker.
431	4	q	these 15 political appointees (on the ipab) will make all the major health care decisions for over 300 million americans.
432	3	q	says stores will be barred from selling 100-watt light bulbs as of 2012.
433	0	q	before our last three presidents, you have to go back to the 1800s, early 1800s to find three presidents in a row being consecutively re-elected.
434	3	q	jason carter supports using georgia tax dollars to promote obamacare
435	1	q	the most recent associated press poll has nader-gonzalez at 6 percent, without any national coverage, against mccain and obama.
436	2	q	dan patrick said that if women get paid less than a man for the same job, that thats not a problem.
437	2	q	weve got an average of 5,600 soldiers committing suicide. thats about 20 a day.
438	3	q	there have even been republican congressmen who have said, if you give us more money we dont know where we would even put additional border patrol agents.
439	0	q	today, for the first time in fifteen years, master locks unionized plant in milwaukee is running at full capacity.
440	0	q	tom reed has actually voted for every single trade deal that has ever come before him in any form.
441	4	q	isis camp a few miles from texas, mexican authorities confirm.
442	4	q	new federal projections estimate that the health care overhaul will cost $1.76 trillion over 10 years -- well above the $940 billion democrats originally claimed.
443	5	q	say new jersey reps. donald payne and frank pallone are socialists who are openly serving in the u.s. congress.
444	5	q	the unemployment rate may be as high as 42 percent.
445	1	q	common core is not from the federal government, they do not have their fingerprints on this thing at all.
446	4	q	social security is indeed a ponzi scheme.
447	3	q	says scott walker brags a lot about having an independent agency investigate police shootings. of course, he didnt fund it.
448	1	q	what the arizona law does is make a state crime out of something that already is... a federal crime.
449	5	q	when the country was founded, congress had exactly the same attitude about the sanctity of christmas celebrations that a 7-eleven does today: yeah, were open.
450	1	q	in miami-dade county, we spend at our school system over $20 million every year educating recent immigrants.
451	4	q	the omnibus bill has only $3.8 billion in earmarks.
452	0	q	trump proposed enacting the largest tax increase in american history.
453	0	q	senator mccain has been talking tough about earmarks, and that's good, but earmarks account for about $18-billion of our budget.
454	2	q	kim myers voted repeatedly to raise taxes on the people of broome county, but made millions off of tax savings when her family business relocated its headquarters.
455	2	q	californias prop 60, which would requirecondom usein adult films, would put workers in the adult film industry at riskfor lawsuits and harassment.
456	0	q	we pay among the highest tolls in the nation for the privilege of crossing that bridge.
457	2	q	sens. isaksons, chambliss votes against unemployment insurance were votes to kill nearly 6,000 georgia jobs.
458	3	q	says real estate taxes were put in place to pay for obamacare.
459	2	q	says today unemployment has been running near 12 percent or more for the last four years and the legislature hasnt done much to lower it.
460	4	q	says kay bailey hutchison voted for sanctuary cities.
461	2	q	john mica voted to borrow $10 trillion.
462	3	q	says opponent mary burke told reporters she would have required workers to give up bargained-for healthcare and retirement benefits like gov. walker.
463	0	q	"mccain ""hired some of the biggest lobbyists in washington to run his campaign."""
464	3	q	we do not want to raise anybodys tax rates. thats never been on the table.
465	2	q	when terrorists killed more than 250 americans in lebanon under ronald reagan, the democrats didnt make that a partisan issue.
466	1	q	this is the first time a party has picked up multiple seats during a regular election since the mid 1980s, making this the largest majority of any party in more than 25 years.
467	4	q	john wasn't this raging populist four years ago when he ran for president.
468	0	q	house republicans who complained they didnt have enough time to consider a constitutional ban against oil drilling shoved through a proposal in just a few days to open state waters to oil drilling.
469	4	q	says no one from the bush family attended the 2012 republican national convention and there was no president bush at the 2008 convention.
470	5	q	crime is rising.
471	1	q	(flint, mich., is) paying three times more for poison water than i am paying in burlington, vt., for clean water.
472	3	q	weve got a personal tax system thats so complicated it costs americans about $500 billion a year to comply with the current tax code.
473	5	q	says a portland school gives muslim students their own school provided prayer room, prayer rugs, and lets them out of class five times a day to pray to allah.
474	4	q	(texas republicans) believe in abolishing social security, abolishing v.a. health care.
475	2	q	the bulk of the people who are shot with a weapon other than these drug gangs taking on one another end up being shot with their own weapon.
476	4	q	in the case of general motors, the (bush) administration wrote a check without asking for any conditions of change.
477	2	q	salaries for uri faculty are second to last among new england land grant universities and in lowest 20 percent of major u.s. research institutions
478	3	q	says miami congressman carlos curbelo supports drilling offshore and repeatedly voted against president obamas ability to fight pollution and combat climate change.
479	4	q	when president, then candidate, obama was asked to disclose some of his donors because there was suspicion of their being the foreign source of money into his campaign, they refused to do it.
480	4	q	oregon is the only state out of the 50 states in the usa that continues to pay 100% of the medical benefits for its employees and their families.
481	4	q	you wonder why you dont see rand paul as much; hes still shopping for his billionaire. hes like the only one who hasnt found a billionaire to fund his super pac.
482	2	q	says donald trump cashed in on sept. 11,collecting $150,000 in federal funds intended to help small businesses recover even though days after the attack trump said his properties were not affected.
483	3	q	three years ago, a newly elected president obama told america that if congress approved his plan to borrow nearly a trillion dollars, he would hold unemployment below 8 percent.
484	5	q	an independent payment advisory board created by in the health care reform law is like a medicare irs with the power to cut medicare in order to pay for new government programs.
485	4	q	the mitchell park domes lose about $1 million-plus every year and the number of people going to the domes has been going down.
486	4	q	under a bill before the legislature, youd have to go to court to fire an employee.
487	0	q	there is little if any evidence that the use of red light cameras in new jersey has reduced the number or severity of accidents at the intersections where they are used.
488	1	q	in the entire public school system in camden last year, only three students graduated college ready.
489	0	q	says nearly 29,000 oregonians almost 5 percent of all homeowners are 90 days or more delinquent on their mortgage.
490	4	q	"under the hate crimes bill, ""any pastor, preacher, priest, rabbi or imam who gives a sermon out of their moral traditions about sexual practices could be found guilty of a federal crime."""
491	3	q	this is what president obama said the jobless rate would be if we passed the stimulus: 5.6 percent.
492	2	q	george allen and his colleagues in the senate turned the biggest surplus in the history of the united states into the biggest deficit in the history of the united states.
493	2	q	says president obama has cracked down on employers who are attracting undocumented immigrants and hiring them more than any previous president.
494	1	q	says newt gingrich made an affirmative statement that he would not only support but he would campaign for republicans who were in support of the barbaric procedure known as partial-birth abortion.
495	3	q	u.s. global aids spending helped reduce political instability and violence by 40 percent in recipient nations.
496	2	q	i told the congress 'thanks, but no thanks,' on that bridge to nowhere.
497	1	q	the actual (construction) contracts that weve awarded to date have come in several hundred million dollars below estimates.
498	0	q	state school funding per pupil is down 16 percent compared to 2009, after adjusting for inflation.
499	2	q	unemployment has fallen from 10 percent during the presidents first year in office to 8.5 percent today.
500	2	q	american voters remain steadfast in their support for immigration reform with a path to citizenship, with more than 70 percent who want to see reform passed this year.
501	4	q	there were more people on welfare than working in 2013.
502	3	q	says tammy baldwin introduced a bill that would require doctors and other health care workers to ask patients, including young children, whether they are gay, lesbian, bisexual, or if they know their gender identity.
503	0	q	says state rep. kristi thibaut was an acorn lobbyist.
504	2	q	atlanta is the no. 1 trading point for sexual slavery in america. between 100 and 200 girls are sold into slavery in atlanta every month.
505	2	q	according to a national survey, transit ridership among people age 16 to 34 increased 40 percent between 2001 and 2009.
506	0	q	in fiscal year 2011-2012, 4,191 abortions were paid for by taxpayers via the oregon health plan.
507	4	q	any legislative action that is taken now could very well be rendered completely null and void by the decision of the supreme court expected this june.
508	2	q	im the only (republican)candidate that has actually reduced the size of government.
509	4	q	after how hard you work and how much you pay in taxes, new york city ends up getting the money. im chris jacobs. i think its time we have someone in albany thats making sure our region gets our fair share
510	1	q	amazing fact: senate has already voted on more amendments in 2015 than reid allowed all year last year.
511	1	q	says state supreme court candidate joe donald twice supported incumbent justice rebecca bradley.
512	1	q	one out of every four students fails to earn a high school diploma. in our major cities across america, half of our kids dont graduate.
513	3	q	there were 36 states where republicans who were in charge refused to implement a state (health insurance) exchange.
514	5	q	says a tweet he sent out wasnt saying, check out a sex tape. it was just take a look at the background of alicia machado.
515	5	q	aphotograph of 21-year-old hillary clinton featured a confederate battle flag in the background.
516	0	q	texas leads the nation in the percentage of residents without health insurance.
517	4	q	this administration and this congress have been systematically cutting funding to border security since the democrats took control.
518	5	q	a new college tuition reciprocity agreement with minnesota makes college education more affordable for wisconsin residents.
519	2	q	says cory booker supports late-term and partial-birth abortion and opposes safety regulations.
520	4	q	mitt romney is the first major party candidate for president of the united states in modern times not to release at least 12 years of tax returns.
521	2	q	in the month of july alone, eu exports to south korea increased by over 36 percent. a lot of that is our market share. those are our farmers and our service providers who are suffering.
522	1	q	gov. rick perry spent over a million dollars on d.c. lobbyists asking for more federal money and lives in a luxury house that costs taxpayers $10,000 a month.
523	2	q	as virginia lost over 65,000 jobs, (tim) kaine put partisan ambitions first by serving as dnc chairman during the last year of his governorship.
524	2	q	the dnc says mccain flip-flopped on whether the iraq war would be easy.
525	1	q	says ohio law gives tax breaks to rich people who own private jets.
526	2	q	says zack space voted for budgets and debt, energy taxes and the stimulus, and we still lost more than 2.5 million jobs.
527	5	q	says paul ryans budget plan ends medicare.
528	2	q	in every ethics case that has resulted in a formal sanction, theres been an investigative subcommittee thats been established first.
529	0	q	says new hampshire has the third-highest property tax in the country.
530	0	q	"obama's tax plan cuts taxes ""for 95 percent of all working families."""
531	3	q	says colorado democraticcongressional candidate morgancarroll racked up $11 billion in new spending in the state legislature.
532	4	q	59 percent of americans today believe that barack obama is still a muslim.
533	4	q	carol shea-porter wants to increase taxes on small business and job creators.
534	3	q	people were hopeless. sixty percent of the population, 70 percent of the population wanted to live somewhere else. . . . by the time i left, 70 percent wanted to stay.
535	0	q	a bill delaying the start of classes until labor day would permit school districts to shave 5 full weeks off the school year.
536	4	q	on whether the united states should intervene in libya.
537	2	q	99.97 percent of the kids live in poverty that attend cleveland public schools.
538	2	q	john kitzhaber created 128,000 new jobs while governor.
539	1	q	says texas ranks 49th nationally in what we are doing to support our per-pupil investment in education in the state.
540	3	q	despite keeping distance from national media interviewers, i did local press all along, the last three months.
541	5	q	what we said was, you can keep (your plan) if it hasnt changed since the law passed.
542	1	q	in 2006, bernie sanders voted in the house with hard-line republicans for indefinite detention for undocumented immigrants, and then he sided with those republicans to stand with vigilantes known as minutemen who were taking up outposts along the border to hunt down immigrants.
543	5	q	says florida didnt offer special incentives to deutsche bank, which announced it will add 300 jobs in florida.
544	5	q	says she was the first in her family to go to a four-year college.
545	0	q	there was a gallup poll in egypt last year, and 70 percent of egyptians dont want our money.
546	0	q	the truth of the matter is that during my administration, the fbi's crime statistics show that violent crime was reduced in massachusetts by 7 percent.
547	4	q	"scott maddox has run ""losing campaigns for 3 of florida's 4 available cabinet positions."""
548	0	q	americans spend 6.1 billion hours a year on tax preparation.
549	1	q	the budget i managed at the department of education was more than $60 million.
550	4	q	we are now, for the first time ever, energy independent.
551	0	q	last year, exxon pocketed nearly $4.7 million every hour.
552	2	q	"aarp is ""the largest reseller of insurance in the country"" and ""has a vested interest in seeing that the market for reselling supplemental insurance expands."""
553	5	q	medicare monthly premiums will go up to $104.20 in 2012 and $247.00 in 2014 due to provisions incorporated in the obamacare legislation, purposely delayed so as not to confuse the 2012 re-election campaigns.
554	1	q	right now, 50 percent of florida students leaving high school cannot read at grade level.
555	0	q	says republican sen. john mccain won more votes for president in cuyahoga county in the 2008 general election than he did in seven states.
556	3	q	marco rubio voted against funding health clinics that provide critical care during this public health emergency (zika).
557	2	q	youre in more trouble if you leave your pet in the car than if you leave your child in the car.
558	4	q	sayspeter kilmartin voted in favor of expanding the good behavior statute to sex offenders.
559	0	q	on letting occupy atlanta protesters stay in woodruff park.
560	2	q	what i have put forward does not add a penny to the debt.
561	0	q	there are more african american men in prison, jail, on probation or parole than were enslaved in 1850.
562	1	q	in first week as governor, tim kaine proposed a nearly $4 billion tax increase, $4 billion, including a tax increase on people earning as little as $17,000 a year.
563	1	q	on lee fishers watch, almost nine out of 10 jobs that ohio lost were lost to other states, not to other countries.
564	1	q	every president has raised the debt ceiling.
565	4	q	limiting labor negotiations to only wages is how it is for the most part in the private sector.
566	3	q	says on contraception, his plan is cheaper and easier for you than sen. mark udalls
567	2	q	the states have always defined marriage.
568	4	q	families in del valle, who are city of austin residents, have to drive to bastrop to go to the closest grocery store.
569	2	q	"john mccain ""opposed legislation to fund levees and flood control programs, which he considers pork."""
570	2	q	mitt romneys pledged to protect (oil companies) record profits and their billions in special tax breaks, too.
571	0	q	mark warner voted for nearly $1 trillion in new taxes and $7 trillion in new debt.
572	3	q	state government spending will be increase 10.7 percent this year.
573	3	q	says democrats first proposed prohibiting the government from negotiating prices for prescription drugs in medicare part d and he had nothing to do with that provision in the law.
574	2	q	the fccs net neutrality policy includes whatis essentially a massive tax increase.
575	1	q	the typical white male worker in this country is making in real terms what he was making in 1973 and the average worker is making what they were making in 1996.
576	4	q	a united nations arms treaty would almost certainly force the u.s. to create an international gun registry, setting the stage for full-scale gun confiscation.
577	1	q	more people die from medical misadventures than firearm accidents nationally and in florida.
578	4	q	when we took office, let me remind you, there was virtually no international pressure on iran.
579	1	q	the minimum wage is mostly an entry-level wage for young people.
580	3	q	says six studies verify that the math adds up for mitt romneys tax plan.
581	2	q	in the united states, weve had 12 years in a row of wages declining.
582	2	q	charlie crist has six different positions on obamacare.
583	1	q	in the last few months alone, we have apprehended extremists within our borders who were sent here from the border region of afghanistan and pakistan to commit new acts of terror.
584	0	q	as governor, i've stood up to ... the big oil companies.
585	1	q	this year, were off to our best private-sector jobs growth since 1999.
586	4	q	says abortion doctors are flying into this state, performing abortions and flying out.
587	1	q	speaker gingrich for 20 years supported a federal individual mandate for health insurance.
588	1	q	there have been at least 100 shootings each year [angel taveras] has been mayor of providence.
589	0	q	maurice ferre says kendrick meek has voted 98.6 percent of the time with the democrat party.
590	2	q	weve created more jobs in the united states than every other advanced economy combined since i came into office.
591	3	q	one in four inmates is an illegal immigrant.
592	0	q	wisconsin is dead last in income growth among midwestern states during gov. scott walkers term.
593	4	q	a three-cents-per-ounce soda tax in philadelphia would result in the loss of 2,000 family-sustaining teamster union jobs and countless other jobs in the beverage industry.
594	1	q	i have had the challenge during this administration to suspend no less than 37 public officials in about 36 months.
595	3	q	kendrick meek was #1 in florida in taking tobacco cash and then opposed a tax on cigars that would have helped pay for childrens health care.
596	3	q	federal reserve policies have led to a 69 percent rise in corn prices, 44 percent rise in wheat prices and 15 percent spike in sugar prices over the last year.
597	4	q	on repeal of wisconsins smoking ban
598	1	q	ninety percent of texans say they do not want the nursing homes to close. it polls higher than anything else.
599	2	q	for the first time ever, we completely funded the critical needs waiting list so persons with unique abilities can get the help they need.
600	2	q	paul ryan got his start in politics, as a young staffer just out of college, working for then-congressman john kasichs budget committee.
601	3	q	race to the top grants require participating states to adopt the common core standards as a condition for receiving federal funding.
602	2	q	president obama in november of last year wiped away (a program) that allows for shared fingerprinting for those who are behind bars so you know who is here legally and illegally.
603	0	q	"mccain sought the political support of minister john hagee, ""who believes hurricane katrina was god's punishment for gay rights and called the catholic church 'the antichrist' and a 'false cult.'"""
604	0	q	says 51 percent of federal tax filers paid zero federal income tax.
605	1	q	because of the 2011 debt ceiling fight, the stock market lost 2,000 points.
606	4	q	since wisconsin gov. scott walker took office, we are losing jobs at rates not seen in decades.
607	3	q	says u.s. senate rival tammy baldwin supports a tax increase that president obama says would cost middle-class families $3,000 per year.
608	0	q	i would be the first republican senator elected in new jersey in 41 years.
609	0	q	wisconsins attorney general and state treasurer ordered the daughter of earth day founder gaylord nelson not to discuss climate change on state time.
610	4	q	says unions take away hard-earned money of teachers, firefighters and police officers to play politics.
611	4	q	president bush never did one interview with the new york times during his entire presidency.
612	1	q	14,000 americans . . . lose their health insurance every single day.
613	4	q	mr. trump is self-financing his campaign, so we dont have any donors.
614	0	q	nearly 2,000 high schools - roughly 12 percent of all secondary schools in the united states - produce about half of the nations dropouts.
615	3	q	embryonic stem cell research is at a dead end, with no one good example of a successful treatment.
616	2	q	the u.s. spends more money on its military than the 16 biggest military budgets in the world combined.
617	5	q	wisconsin has only one county, dane, thats hand counting the votes in the 2016 presidential recount.
618	3	q	says libya ambassador (christopher) stevens sent 600 requests for help in benghazi.
619	2	q	the affordable care act is bringing the cost of health care in our country down.
620	0	q	tens of thousands of atlanta households pay more than 30 percent of their income towards rent.
621	1	q	rick perry had planned to retire from the legislature until his best friend, david weeks, and i talked him into switching parties and running for the gop nomination for agriculture commissioner.
622	1	q	as the usage [of synthetic marijuana] has dramatically increased, instances of violence, bodily harm and even death have risen with it.
623	1	q	out of 150,000 tenured teachers in the last 10 years, only 17 have been dismissed for incompetence.
624	4	q	the providence teacher contract is one of the longest in the country.
625	2	q	in 1929, the secretary of state shut down a program that was collecting information to protect america because it was unseemly, but that move led to millions and millions of deaths in world war ii.
626	4	q	look at the debt that has been accumulated in the last two years. its more debt under this president than all those other presidents combined.
627	2	q	the chris hani baragwanath in south africa is the worlds third-biggest hospital.
628	0	q	annual precipitation has increased in rhode island by over 12 inches in the last century.
629	2	q	says connie mack initially said he would have voted yes for the paul ryan budget plan, and then, you said it was stupid and you would vote no. and then your folks corrected you, and you changed your position again, yes.
630	0	q	the state budget proposal has been submitted on time and [its] the earliest that a governor has done so in over two decades.
631	0	q	ohio is not meeting its obligation to update voter registrations when voters change their address with the bmv.
632	0	q	vietnamese is the third most commonly spoken language in texas.
633	4	q	what we have now is the most generous, in my opinion, good time bill in the entire united states.
634	3	q	there is no plan b if the transportation referendum is not passed by voters.
635	5	q	"barack obama wrote a thesis at columbia university in which he criticized ""plutocratic thugs"" and said the constitution gave americans ""the shackles of hypocrisy."""
636	5	q	youll find blacks in almost every regiment throughout the south who fought right alongside white southerners, during the civil war.
637	4	q	the most likely triggering cause of (microcephaly) is the dtap shot, a vaccine that had been recently mandated by the brazilian government to be injected into pregnant women.
638	0	q	our economy still has three people looking for every job (opening).
639	0	q	says she got unions to agree to about $10 million in reduction of salaries and health benefits while serving as dane county executive in wisconsin.
640	0	q	democrats have lost more than 900 state legislators since barack obama has been president.
641	1	q	carly fiorina, shes against banning assault weapons.
642	4	q	hillary's baby bond proposal would give $5,000 to each of the 4-million babies born in the u.s. each year, totaling $20-billion per year, multiplied by four years = $80-billion.
643	2	q	says her campaign platform includes the biggest investment in new, good-paying jobs since world war ii.
644	2	q	joe biden brought republicans and democrats together to pass the 1994 crime bill, putting 100,000 cops on the streets and starting an eight-year drop in crime across the country.
645	4	q	if rhode island does a hybrid [retirement] plan well be the first state in the nation to do this.
646	0	q	before the terrorist attacks in benghazi, the state department not only failed to honor repeated requests for additional security, but instead actually reduced security in libya.
647	0	q	failure to raise the debt limit does not force a u.s. default on debt payments.
648	4	q	democrats in the legislature in 2009 voted for various pork projects including a $5 million scoreboard for the milwaukee bucks.
649	2	q	says donald trump has defended world war ii internment camps.
650	1	q	bill mccollum holds the same position on (embryonic stem cell research) as barack obama.
651	1	q	in 1999, the nra leadership in washington, pretty much the same people intact, were for (expanded background checks.)
652	4	q	turkey is an arab country.
653	3	q	newt gingrichs presidential campaign has exactly the same challenges as ronald reagans successful 1980 bid.
654	0	q	the number of people in atlanta dying from hiv and aids declined 59 percent between 2004 and 2012.
655	2	q	says lee leffingwell raised property taxes 20 percent in three years.
656	5	q	accuses president barack obama of making contradictory claims about efforts to kill osama bin laden in 2008 and 2011.
657	1	q	8 years of the clintons, major losses for democrats across the nation.
658	4	q	92 percent of the jobs lost during barack obamas first term belonged to women.
659	2	q	says president barack obama was responsible for the assassination of at least four american citizens in drone strikes.
660	0	q	it used to be the policy of the republican party to get rid of the department of education. we finally get in charge and a chance to do something, so we double the size of the department of education.
661	4	q	we have 395 inmates pushed into triple-bunked cells intended for two inmates and bunked in classrooms and areas supposed to be designated for inmate labor.
662	4	q	the aclu didnt call for an investigation (of the newark police department), they called for an immediate federal monitor.
663	3	q	says his executive order requiring young girls to be vaccinated against hpv wasnt mandatory.
664	0	q	says a highway was closed in el paso because of bullets flying across the border.
665	4	q	if the house of representatives fails to extend the middle-class tax cuts, 400,000 middle-class rhode island families will see their federal income taxes increase.
666	1	q	95 percent of the income gains in the last few years have gone to the top 1 percent.
667	0	q	eight out of the nine states with competitive senate races, hispanics make up less than 10 percent of the electorate.
668	3	q	we didnt go out and take information from the hillary clinton campaign.
669	5	q	if you actually took the number of muslims [sic] americans, we'd be one of the largest muslim countries in the world.
670	2	q	on the pace that we're on with job creation in the last four months ...we will have created more jobs in this year than in the entire bush presidency.
671	4	q	says nikita khrushchev brought an extra shoe to a united nations session in 1960, which he banged on the desk in protest.
672	2	q	low-flow toilets can cost homeowners up to $1,000 each.
673	4	q	jim renacci voted repeatedly to end medicare.
674	1	q	sen. joe liebermans home state has a public option which covers about 10,000 of its citizens that was introduced by its republican governor.
675	0	q	says this months special session will cost the state $27,300 a day just for legislators daily living expenses.
676	1	q	wind powers nearly 13 million homes across the country.
677	1	q	says businesses pay roughly 60 percent of taxes in texas.
678	3	q	health insurance companies pay ceos $24 million a year
679	2	q	every president since franklin delano roosevelt has had fast-track trade authority.
680	1	q	says donald trump wants to deport our dreamers.
681	4	q	says barack obama is apparently not for vetting people and saying just anybody can come to the united states.
682	2	q	the majority of americans are conservatives.
683	1	q	says a lawmaker seeks to defund planned parenthood for cutting children into small pieces.
684	2	q	obama has racked up more debt than any president in history over $5 trillion.
685	2	q	says arizona congressional candidate ray strauss is a champion of big government for his votes to raise taxes while on the local city council.
686	2	q	says with gov. chris christie and bipartisan reformers new jersey had the most job growth in 11 years.
687	0	q	says oregon is near the top or at the top of the list when it comes to capital gains tax
688	0	q	the no. 1 issue that the american people care about is getting america back to work.
689	4	q	says in 1944 we were in debt more than twice as much as we are now.
690	1	q	says ronda storms voted to fund the taj mahal courthouse.
691	1	q	in france, they have a (surveillance) program a thousandfold more invasive than the united states.
692	2	q	one-half of undocumented workers pay federal income taxes, which means they are paying more federal income taxes than donald trump pays.
693	0	q	last week the blue chip economic indicators came out that surveys lots of private forecasters. almost all of them are predicting a turnaround in the third quarter and positive growth in the fourth quarter.
694	1	q	since the united states began negotiations with iran, thats probably the first year and a half in which iran has not advanced its nuclear program in the last decade.
695	4	q	says ohios i-x center used to be a great plant, but thousands of people of worked here, and they left when their jobs were moved overseas.
696	2	q	weve got a 1,000 national guard troop request thats been in front of this president for over a year and no response.
697	4	q	under a new law, doctors performing drug-induced abortions could be charged if women dont return to them for follow-up care
698	0	q	says veterans disability claims backlog doubled in obamas first term.
699	3	q	at a minimum, 40 percent of those who view child pornography end up molesting children as a result.
700	2	q	in 67 different ways, governor mccrory has raised taxes on middle income families.
701	1	q	romney adviser admits romneycare was blueprint for obamacare.
702	5	q	says texas voters are being asked to act this november on a proposed constitutional amendment affecting property taxes.
703	3	q	its hard to get people in portland to vote yes on ballot measures, especially when theres opposition.
704	4	q	the @nytimes sent a letter to their subscribers apologizing for their bad coverage of me.
705	0	q	some businesses in oregon are having to shrink back their businesses as a result of the law.
706	5	q	says 11 straight years of no major hurricanes striking land in the united states bores a hole right through the whole climate change argument.
707	2	q	we spend more money on health care per capita in the united states than any other country in the world. of the 30 developed countries in the world, we spend 2 1/2 times more than the average. of the country that spends the second most per capita, switzerland, we spend 175 percent more.
708	1	q	i have 2 and a half million more votes than he (sanders) does.
709	4	q	on abortion
710	5	q	members of congress receive full pay retirement after serving one term.
711	1	q	says he worked with the democratic legislature to balance spending with revenues so that at the end of my four-year term, the rainy day fund was established at more than $2 billion.
712	4	q	in 2010 alone, 1,270 infants were reported to have died following attempted abortions and notably that is only one year.
713	4	q	says the no. 2 cause of death in the u.s. (for) women under 50 is being killed by their spouse or domestic partner.
714	1	q	just about everyone everywhere is spending more hours on the job, less time with their families, bringing home smaller and smaller paychecks, while theyre paying more and more at the gas pump and the grocery stores.
715	0	q	the hour of sleep you lose during the change to daylight saving time might initially pose some health risks.
716	2	q	david perdue said hed raise taxes.
717	4	q	i am the first latina to run for governor of texas.
718	4	q	says every legislative district in the state has at least one craft brewery and countless home brewers.
719	3	q	wisconsins criminal threshold for drunken-driving is way out of line with states surrounding us, which have the second offense as a felony.
720	4	q	in ohio, we invested in our children, raising school funding by 5.5 percent in the last budget.
721	1	q	the poverty level in the dallas school district is one of the highest in the country, higher than new york, chicago, los angeles, houston, detroit and newark.
722	1	q	says in the last six months of the bush administration, the u.s. lost 3.5 million jobs, including 760,000 jobs during january 2009 alone.
723	4	q	in 2007, when nancy pelosi met with president assad of syria, nobody got upset.
724	4	q	for the past eight years, gov. carcieri and mrs. carcieri would host the lighting of the state house christmas tree.
725	0	q	rhode island has the the second-most heavily deployed national guard in the united states.
726	5	q	says demond means, turnaround district superintendent for milwaukee public schools, said the district needs to be gutted.
727	2	q	saysvirginia republicanscott taylor has been convicted in at least four different courts across the country, at times failing to even appear, and having a warrant issued for his arrest.
728	1	q	nearly 90% of travis county government races will be settled by the time of the democratic primary.
729	4	q	says mahatma gandhi once said, first they ignore you, then they laugh at you, then they fight you, then you win.
730	2	q	savings that i achieved helped fund cameras on the border. as a result, more than 21,500 arrests have been made and 46 tons of narcotics confiscated.
731	1	q	the american people will be appalled to learn the health care bill exempts (congressional) leadership and committee staff.
732	1	q	says the number of americans living at or below the poverty line is at its highest level since 1964.
733	3	q	the irs will have the ability potentially to deny or delay health care.
734	3	q	deregulation of the states telecommunications industry will create 50,000 jobs in wisconsin.
735	1	q	we admit about 100,000 permanent immigrants from the middle east every year.
736	1	q	says paid family leave is a program that is standard in all but five nations around the world.
737	4	q	nearly 14,000 wisconsinites have lost their job since governor walker and the republicans took over in january.
738	5	q	says in the last 20 years, the french have not stood by the united states on foreign policy.
739	0	q	for the average middle-class family, your taxes today are lower than when i took office.
740	2	q	there's more than 100,000 people working at the department of agriculture. that's 1 employee for every 30 farmers.
741	5	q	says attorney general loretta lynch was a member of bill clintons defense team during the 1992 whitewater corruption probe.
742	5	q	says thousands at a manhattan rally for donald trump were chanting we hate muslims, we hate blacks, we want our great country back.
743	1	q	"barack obama ""passed laws moving people from welfare to work."""
744	1	q	says mitt romney is wrong to claim that spending under obama has accelerated at a pace without precedent in recent history, because its actually risen slower than at any time in nearly 60 years.
745	1	q	says president barack obama promised a pathway to citizenship to undocumented immigrants and didnt deliver jack squat on any of it.
746	1	q	california has robust job growth that outpaces the rest of the nation.
747	2	q	the amount of debt is on pace to double in five years and triple in 10. the federal debt is now over $100,000 per household.
748	2	q	the minute this proposal for near-beach oil drilling came up, i was against it.
